N,b_rms_0,b_rms_2,b_rms_8
324.8670655878375,0.08474918878265751,0.1095660400368105,0.2904119472056712
332.45979322709417,0.08377584700915035,0.10780972373449998,0.28406178267383825
340.2299765678068,0.08281368403536582,0.10608833309495361,0.2778563599221947
348.18176306889666,0.08186257147313987,0.10440105968188189,0.2717923675901769
356.3193971228584,0.0809223824088426,0.10274711449171257,0.2658665698449602
364.64722232127485,0.07999299138644303,0.10112572751023756,0.260075804655727
373.16968377327555,0.07907427439076889,0.09953614727858492,0.2544169821073807
381.8913304781854,0.07816610883095826,0.09797764046830992,0.24888708275280236
390.8168177536264,0.07726837352410132,0.09644949146540732,0.2434831560027721
399.95090972036655,0.07638094867907019,0.09495100196305312,0.23820231855270035
409.2984818452442,0.07550371588053445,0.09348149056288826,0.2330417528453278
418.86452354352707,0.07463655807315994,0.09204029238466305,0.22799870556857452
428.6541408420925,0.07377935954598935,0.09062675868406629,0.2230704861877389
438.6725591048499,0.07293200591700204,0.0892402564785689,0.21825446551126468
448.9251258218608,0.07209438411785135,0.08788016818111526,0.2135480742893112
459.41731346364764,0.0712663823787771,0.08654589124150137,0.20894880184437886
470.15472240221294,0.07044789021369115,0.08523683779528321,0.2044541947332617
481.14308390032596,0.06963879840543465,0.08395243432006329,0.20006185543961427
492.3882631706742,0.06883899899120445,0.08269212129900756,0.19576944109643563
503.89626250651503,0.06804838524814684,0.08145535289144833,0.19157466223778905
515.6732244854963,0.0672668516791166,0.08024159661043336,0.1874752815790926
527.7254352483537,0.06649429399859999,0.07905033300708572,0.18346911282533243
540.0593278542374,0.06573060911879913,0.07788105536164112,0.17955401950656172
552.6814857144603,0.0649756951358763,0.07673326938103364,0.17572791384006503
565.5986461065008,0.06422945131635603,0.07560649290290422,0.1719887556185819
578.8177037701274,0.06349177808368381,0.07450025560590987,0.16833455112399884
592.3457145875806,0.06276257700493859,0.07341409872621255,0.16476335206592702
606.1898993497572,0.06204175077769847,0.07234757478003306,0.16127325454460484
620.3576476104274,0.06132920321705667,0.0713002472921539,0.15786239803756716
634.8565216305217,0.060624839242787165,0.07027169053026158,0.1545289644095465
649.6942604146125,0.059928564866657257,0.0692614892450184,0.15127117694507308
664.8787838417263,0.05924028717988623,0.06826923841575831,0.14808729940326257
680.4181968927101,0.05855991434074769,0.06729454300170186,0.1449756350942833
696.3207939763884,0.05788735556231473,0.06633701769858939,0.1419345259770139
712.595063356841,0.057222521100345314,0.06539628670063181,0.13896235177740685
729.2496916841444,0.05656532224130731,0.06447198346768203,0.13605752912709024
746.2935686310137,0.05591567129054063,0.06356375049753031,0.1332185107217451
763.7357916378027,0.055273481560555685,0.06267123910323062,0.13044378449881197
781.585670768409,0.054638667359465966,0.061794109195364655,0.12773187283408488
799.8527336796708,0.054011143979553554,0.060932029069153563,0.12508133175676472
818.546730706903,0.05339082768596601,0.06008467519632827,0.12249075018255273
837.6776400682925,0.052777635705543086,0.0592517320216709,0.11995874916437387
857.2556731909325,0.05217148621577171,0.05843289176414109,0.11748398116032832
877.2912801613356,0.05157229833386773,0.05762785422250275,0.11506512931848037
897.7951553033323,0.050979992105983224,0.05683632658536818,0.11270090677810178
918.7782428863339,0.05039448849653779,0.05605802324557738,0.1103900559869951
940.2517429670132,0.04981570937767215,0.05529266561883179,0.10813134803453016
