x_lambda_over_NA,PSF_1,PSF_2,sum
-1.1235,5.812752487322568e-06,0.0010100063883030008,0.0010158191407903232
-1.12175,8.742823418429688e-06,0.0008858802817105048,0.0008946231051289344
-1.1199999999999999,1.2278810368250285e-05,0.0007687586569908141,0.0007810374673590644
-1.11825,1.642490977287307e-05,0.0006588922874321675,0.0006753171972050405
-1.1164999999999998,2.1185064490282466e-05,0.0005565340027872678,0.0005777190672775503
-1.11475,2.6562960353091458e-05,0.0004619386448527832,0.0004885016052058747
-1.113,3.2562022817460016e-05,0.0003753630221094248,0.0004079250449268848
-1.11125,3.918541371032108e-05,0.00029706586342914475,0.00033625127713946587
-1.1095,4.6436028077014035e-05,0.00022730777085600855,0.0002737437989330226
-1.10775,5.43164911313606e-05,0.00016635117146778,0.0002206676625991406
-1.1059999999999999,6.28291553102595e-05,0.00011446026832533443,0.00017728942363559393
-1.10425,7.197609743472483e-05,7.190099051776244e-05,0.00014387708795248727
-1.1025,8.175911597940537e-05,3.894094231077375e-05,0.00012070005829017913
-1.10075,9.217972845243172e-05,1.5849351406845195e-05,0.00010802907985927693
-1.099,0.0001032391688875339,2.8970163254935456e-06,0.00010613618521302744
-1.0972499999999998,0.00011493838545024666,3.5625291254566985e-07,0.00011529463836279233
-1.0955,0.00012727803816002056,8.500839987557431e-06,0.00013577887814757798
-1.09375,0.00014025849673000276,2.760596413879267e-05,0.00016786446086879543
-1.092,0.00015387983852622764,5.794816367551972e-05,0.00021182800220174736
-1.09025,0.0001681418466478701,9.980527174768802e-05,0.0002679471183955581
-1.0885,0.00018304400813024517,0.0001534563586432682,0.00033650036677351336
-1.0867499999999999,0.00019858551227211902,0.00021918167327404097,0.00041776718554615997
-1.085,0.00021476524908889733,0.0002972625838605628,0.0005120278329494601
-1.08325,0.00023158180789319225,0.0003879815178278218,0.000619563325721014
-1.0815,0.0002490334760042448,0.0004916219009228788,0.0007406553769271235
-1.07975,0.00026711823758755537,0.0006084680955663715,0.0008755863331539268
-1.0779999999999998,0.00028583377262619874,0.0007388053384502368,0.0010246391110764355
-1.07625,0.00030517745602498113,0.0008829196773935765,0.0011880971334185576
-1.0745,0.00032514635684887094,0.0010410979074699299,0.0013662442643188008
-1.0727499999999999,0.0003457372376967568,0.001213627506418404,0.001559364744115161
-1.071,0.0003669465542118063,0.0014007965693522053,0.0017677431235640117
-1.0692499999999998,0.0003887704547294761,0.0016028937427781684,0.0019916641975076445
-1.0675,0.0004112047800642328,0.0018202081579406274,0.0022314129380048603
-1.06575,0.0004342450634359916,0.002053029363504464,0.002487274426940456
-1.064,0.00045788653053719893,0.002301647257590804,0.0027595337881280027
-1.06225,0.0004821240997414806,0.0025663520191807603,0.003048476118922241
-1.0605,0.0005069523824545924,0.002847434038901319,0.0033543864213559115
-1.0587499999999999,0.0005323656836086091,0.0031451838492095137,0.003677549532818123
-1.057,0.0005583580022998412,0.0034598920539889097,0.004018250056288751
-1.05525,0.0005849230325713816,0.0037918492575755693,0.004376772290146951
-1.0534999999999999,0.0006120541643406391,0.0041413459932281155,0.0047534001575687546
-1.05175,0.000639744484472572,0.0045086726510584286,0.005148417135531001
-1.0499999999999998,0.000667986777999,0.0048941194054401334,0.0055621061834391335
-1.04825,0.0006967735294844333,0.005297976141909812,0.0059947496713942455
-1.0465,0.0007260969245387645,0.005720532383579782,0.006446629308118546
-1.04475,0.000755948851477135,0.006162077217077652,0.006918026068554788
-1.043,0.0007863209031271287,0.006622899218031466,0.007409220121158595
-1.04125,0.0008172043787835503,0.007103286376116698,0.007920490754900249
-1.0394999999999999,0.0008485902863108149,0.007603526019684127,0.008452116305994942
-1.03775,0.0008804693443930056,0.008123904739985146,0.009004374084378151
-1.036,0.0009128319849315582,0.008664708315014008,0.009577540299945566
-1.03425,0.0009456683555905168,0.00922622163298447,0.010171889988574986
-1.0325,0.0009789683224890756,0.00980872861545936,0.010787696937948435
-1.0307499999999998,0.0010127214730413997,0.010412512140153079,0.01142523361319448
-1.029,0.0010469171189431336,0.011037853963423784,0.012084771082366918
-1.02725,0.0010815442993045606,0.011685034642476975,0.012766578941781535
-1.0255,0.0011165917839296813,0.012354333457297651,0.013470925241227333
-1.02375,0.0011520480767409447,0.013046028332331564,0.014198076409072509
-1.022,0.0011879014193489459,0.013760395757935086,0.014948297177284032
-1.0202499999999999,0.0012241397947665047,0.014497710711613829,0.015721850506380333
-1.0185,0.0012607509312664163,0.015258246579068858,0.016518997510335275
-1.01675,0.00129772230638211,0.016042275075072575,0.017339997381454687
-1.015,0.0013350411510504182,0.016850066164192486,0.018185107315242904
-1.01325,0.0013726944538954642,0.01768188798138451,0.019054582435279976
-1.0114999999999998,0.0014106689656528187,0.018538006752476816,0.019948675718129635
-1.00975,0.0014489512037328134,0.01941868671456309,0.020867637918295903
-1.008,0.00148752745692192,0.020324190036328443,0.021811717493250362
-1.00625,0.0015263837902210464,0.021254776738327003,0.022781160528548047
-1.0045,0.0015655060498195154,0.022210704613233365,0.023776210663052882
-1.00275,0.001604879868203324,0.023192229146087862,0.024797109014291187
-1.001,0.001644490669396538,0.02419960343455984,0.025844094103956376
-0.99925,0.0016843236743340523,0.025233078109245625,0.026917401783579677
-0.9974999999999999,0.0017243639063645715,0.0262929012540282,0.02801726516039277
-0.9957499999999999,0.00176459619688192,0.027379318326514676,0.029143914523396597
-0.994,0.0018050051910832527,0.028492572078578422,0.030297577269661674
-0.99225,0.0018455753538523618,0.029632902477023333,0.03147847783087569
-0.9904999999999999,0.0018862909757663704,0.030800546624394038,0.03268683760016041
-0.98875,0.0019271361792238435,0.03199573867995502,0.033922874859178866
-0.9869999999999999,0.001968094924692658,0.03321870978085772,0.03518680470555038
