frame,x_px,y_px,x_error_px,y_error_px
359.0,43.54324097397145,39.61964735516373,0.0432409739714501,0.11964735516372826
360.0,43.4666095890411,39.19434931506849,-0.033390410958901384,-0.30565068493150704
361.0,35.39081455805893,39.498266897746966,-0.10918544194107227,-0.0017331022530342466
362.0,43.644300727566694,39.223120452708166,0.14430072756669432,-0.27687954729183417
363.0,35.63527533918595,39.63447725458899,0.13527533918595225,0.13447725458898674
364.0,43.67509578544061,39.44904214559387,0.175095785440611,-0.05095785440612843
365.0,43.46078431372549,40.093514328808446,-0.039215686274509665,0.5935143288084461
366.0,35.18093556928508,39.59046778464254,-0.3190644307149171,0.09046778464254146
367.0,35.628215767634856,39.776763485477176,0.1282157676348561,0.27676348547717566
368.0,35.155621742367835,39.41474311243485,-0.34437825763216523,-0.08525688756515137
369.0,43.80241587575496,39.71872303710095,0.30241587575496,0.21872303710095053
370.0,35.300086730268866,39.30962705984388,-0.19991326973113388,-0.1903729401561165
371.0,43.58024691358025,39.595884773662554,0.08024691358024683,0.09588477366255432
372.0,43.699736611062335,39.23880597014925,0.19973661106233465,-0.26119402985074913
373.0,43.08481764206955,39.89397794741306,-0.41518235793044767,0.39397794741306313
374.0,44.10178306092125,39.312035661218424,0.6017830609212496,-0.18796433878157615
375.0,35.48554421768708,39.215986394557824,-0.014455782312921883,-0.28401360544217624
376.0,43.41110147441457,39.464874241110145,-0.08889852558542799,-0.03512575888985481
377.0,43.9508460918614,39.492344883158744,0.45084609186140057,-0.007655116841256415
378.0,42.72009202453988,39.77377300613497,-0.7799079754601195,0.2737730061349666
379.0,35.383676582761254,39.65827612509535,-0.11632341723874617,0.15827612509534816
380.0,43.40791599353796,39.464458804523424,-0.09208400646203785,-0.03554119547657564
381.0,34.75186289120715,39.48882265275708,-0.7481371087928466,-0.011177347242920632
382.0,43.05297532656023,39.54789550072569,-0.4470246734397705,0.04789550072568716
383.0,43.64691558441559,40.10227272727273,0.14691558441558783,0.6022727272727266
384.0,35.509939498703545,39.566983578219535,0.009939498703545269,0.06698357821953493
385.0,43.159285714285716,40.01857142857143,-0.3407142857142844,0.5185714285714269
386.0,35.247226624405705,39.205229793977814,-0.2527733755942947,-0.29477020602218573
387.0,43.14859437751004,39.42570281124498,-0.3514056224899633,-0.07429718875501834
388.0,43.12714776632303,39.42611683848797,-0.37285223367697284,-0.073883161512029
389.0,35.312605042016806,39.97310924369748,-0.1873949579831944,0.4731092436974791
390.0,35.63291139240506,38.80801687763713,0.1329113924050631,-0.6919831223628705
391.0,44.17790414297319,39.8659626320065,0.6779041429731905,0.36596263200650014
392.0,35.755102040816325,39.71938775510204,0.25510204081632537,0.21938775510204067
393.0,35.569568755085434,39.06346623270952,0.06956875508543447,-0.4365337672904772
394.0,35.536875495638384,39.59159397303727,0.03687549563838388,0.0915939730372699
395.0,36.08198121263877,39.8334756618275,0.5819812126387731,0.33347566182749944
396.0,35.43874425727412,39.970903522205205,-0.06125574272588352,0.47090352220520515
397.0,43.00087260034904,39.3804537521815,-0.4991273996509591,-0.11954624781849787
398.0,43.385657370517926,39.54183266932271,-0.11434262948207419,0.04183266932270868
399.0,35.37828947368421,40.092927631578945,-0.1217105263157876,0.5929276315789451
400.0,43.721934369602764,39.006044905008636,0.22193436960276358,-0.4939550949913638
401.0,43.19598393574297,39.22489959839358,-0.3040160642570271,-0.2751004016064229
402.0,35.55739058629232,38.94962840627581,0.05739058629232119,-0.5503715937241935
403.0,42.88429752066116,39.27438016528926,-0.615702479338843,-0.22561983471074143
404.0,43.331987075928915,39.65993537964459,-0.16801292407108548,0.15993537964458682
405.0,43.96436870642913,39.61735089078234,0.4643687064291271,0.1173508907823404
406.0,35.330752990851515,39.86206896551724,-0.169247009148485,0.36206896551723844
407.0,43.481387478849406,39.19796954314721,-0.018612521150593864,-0.3020304568527905
408.0,35.658964143426296,39.614342629482074,0.15896414342629583,0.11434262948207419
409.0,43.510007412898446,39.468495181616014,0.010007412898445978,-0.03150481838398633
410.0,43.90137221269297,39.239279588336196,0.4013722126929693,-0.26072041166380444
411.0,43.92965204236006,39.58018154311649,0.42965204236006116,0.08018154311648829
412.0,43.98580968280467,38.59015025041736,0.4858096828046712,-0.9098497495826408
413.0,36.02281988590057,39.53952730236349,0.5228198859005673,0.03952730236348856
414.0,43.57814871016692,39.61456752655539,0.07814871016692138,0.11456752655539049
415.0,36.027522935779814,39.62969140950792,0.5275229357798139,0.12969140950792024
416.0,43.532145623547635,39.54066615027111,0.03214562354763473,0.040666150271107426
417.0,43.02191558441559,40.116883116883116,-0.47808441558441217,0.6168831168831161
418.0,34.9913112164297,39.2432859399684,-0.5086887835702996,-0.256714060031598
419.0,43.128775834658185,39.51669316375199,-0.3712241653418147,0.016693163751988038
420.0,35.18541996830428,39.11331220285261,-0.31458003169571924,-0.3866877971473883
421.0,35.175132676269904,38.539802880970434,-0.3248673237300963,-0.9601971190295657
422.0,35.76170568561873,38.94648829431438,0.261705685618729,-0.5535117056856222
423.0,43.6978021978022,39.554160125588695,0.1978021978021971,0.05416012558869454
424.0,43.957178841309826,39.210747271200674,0.4571788413098261,-0.28925272879932606
425.0,35.29725363489499,39.57915993537964,-0.202746365105007,0.07915993537964283
426.0,35.47421931735657,39.64633260711692,-0.02578068264342903,0.14633260711691776
427.0,35.31802120141343,40.30742049469965,-0.18197879858657018,0.8074204946996488
428.0,35.601141924959215,39.39804241435563,0.10114192495921515,-0.10195758564437085
429.0,35.572695035460995,39.44326241134752,0.07269503546099543,-0.05673758865248146
430.0,35.356704645048204,39.954425942156,-0.14329535495179613,0.45442594215599996
431.0,35.46560846560847,38.89115646258504,-0.03439153439153131,-0.6088435374149626
432.0,43.58381030253475,39.57154538021259,0.08381030253475075,0.07154538021259071
433.0,35.37218045112782,39.56541353383459,-0.12781954887218205,0.0654135338345867
434.0,35.09667194928684,39.62282091917591,-0.40332805071315647,0.12282091917590776
435.0,36.08,39.258039215686274,0.5799999999999983,-0.2419607843137257
436.0,43.456155143338954,39.94350758853288,-0.043844856661046094,0.4435075885328814
437.0,43.77669172932331,39.4781954887218,0.27669172932331065,-0.021804511278197936
438.0,35.543775100401604,38.800803212851406,0.043775100401603595,-0.699196787148594
439.0,35.219858156028366,39.096138691883375,-0.28014184397163433,-0.4038613081166247
440.0,43.97714736012608,39.63120567375886,0.4771473601260823,0.13120567375886338
441.0,43.66219614417435,39.78290025146689,0.16219614417435224,0.28290025146689146
442.0,43.431679721496955,39.37771975630984,-0.06832027850304456,-0.1222802436901631
443.0,43.44119907763259,39.905457340507304,-0.058800922367410635,0.4054573405073043
444.0,43.461794019933556,39.89202657807309,-0.0382059800664436,0.39202657807309294
445.0,35.48561759729272,39.69373942470389,-0.014382402707276754,0.19373942470389238
446.0,35.654083204930664,39.45685670261941,0.1540832049306644,-0.04314329738058831
447.0,35.60052219321149,39.62315056570931,0.10052219321148925,0.12315056570930949
448.0,43.49055118110236,39.318897637795274,-0.009448818897638489,-0.18110236220472586
449.0,35.07600341588386,39.14602903501281,-0.4239965841161393,-0.35397096498719094
450.0,35.68860946745562,39.48002958579882,0.18860946745562046,-0.019970414201182507
451.0,36.08505367464905,39.97853014037985,0.5850536746490533,0.47853014037985275
452.0,43.61904761904762,39.688311688311686,0.1190476190476204,0.18831168831168554
453.0,43.15627597672486,39.85120532003325,-0.3437240232751435,0.35120532003325167
454.0,43.35606060606061,39.196127946127945,-0.14393939393939092,-0.3038720538720554
455.0,44.086607858861264,40.39775461106656,0.5866078588612638,0.89775461106656
456.0,43.69619205298013,40.53973509933775,0.19619205298013043,1.0397350993377472
457.0,43.31028368794326,39.60992907801418,-0.18971631205673845,0.10992907801418283
458.0,35.89975144987572,39.11764705882353,0.39975144987572264,-0.382352941176471
459.0,35.408085430968725,39.60564454614798,-0.0919145690312746,0.10564454614797825
460.0,35.100977198697066,39.04315960912052,-0.39902280130293377,-0.4568403908794778
461.0,35.73666092943201,39.641996557659205,0.23666092943201278,0.14199655765920483
462.0,35.803767660910516,39.395604395604394,0.3037676609105162,-0.1043956043956058
463.0,43.58877840909091,39.52911931818182,0.08877840909090651,0.02911931818182012
464.0,35.305160807778606,39.29842931937173,-0.19483919222139434,-0.20157068062827221
465.0,35.598765432098766,39.641975308641975,0.09876543209876587,0.1419753086419746
466.0,43.419055649241145,39.25548060708263,-0.08094435075885542,-0.24451939291736835
467.0,35.53464499572284,39.57912745936698,0.034644995722842964,0.07912745936697974
468.0,43.061585835257894,39.14857582755966,-0.43841416474210604,-0.3514241724403391
469.0,43.53615520282187,39.73192239858906,0.036155202821866794,0.23192239858906305
470.0,35.35042735042735,39.418091168091166,-0.14957264957264726,-0.08190883190883369
471.0,34.94107744107744,39.45286195286195,-0.5589225589225606,-0.04713804713804848
472.0,43.57223113964687,39.79454253611557,0.0722311396468669,0.29454253611557135
473.0,43.12659303313509,39.590484282073064,-0.3734069668649127,0.09048428207306358
474.0,35.655226209048365,39.590483619344774,0.15522620904836515,0.09048361934477356
475.0,43.706011730205276,38.995601173020525,0.20601173020527597,-0.5043988269794752
476.0,43.36447876447876,39.55057915057915,-0.13552123552123874,0.05057915057915352
477.0,44.12900505902192,39.86256323777403,0.6290050590219209,0.3625632377740331
478.0,43.729751403368084,40.178829190056135,0.22975140336808408,0.6788291900561347
479.0,44.085808580858085,39.17574257425743,0.5858085808580853,-0.324257425742573
480.0,35.37180544105524,39.83264633140973,-0.12819455894476306,0.33264633140972677
481.0,35.50631844987363,38.96545914069082,0.006318449873631948,-0.5345408593091818
482.0,43.87304347826087,39.84,0.37304347826086826,0.3400000000000034
483.0,43.16582491582491,40.003367003367,-0.33417508417508657,0.5033670033670035
484.0,44.05852231163131,39.0680321872714,0.5585223116313074,-0.4319678127286011
485.0,35.450160771704184,39.630225080385856,-0.04983922829581644,0.13022508038585556
486.0,43.26216640502355,39.116954474097334,-0.2378335949764505,-0.3830455259026664
487.0,35.4546965918537,39.52369077306733,-0.04530340814630307,0.023690773067329474
488.0,35.344915254237286,39.70593220338983,-0.15508474576271425,0.20593220338982832
489.0,35.60082304526749,39.60493827160494,0.10082304526748942,0.10493827160493652
490.0,43.46726862302483,39.39804364183597,-0.032731376975171145,-0.10195635816403126
491.0,43.3744769874477,39.62970711297071,-0.12552301255229992,0.12970711297071347
492.0,35.875601926163725,39.41492776886035,0.3756019261637249,-0.08507223113964812
493.0,43.472624798711756,39.48550724637681,-0.027375201288244,-0.014492753623187582
494.0,43.46709470304976,39.703852327447834,-0.032905296950239915,0.20385232744783366
495.0,43.52451361867704,39.90272373540856,0.024513618677040938,0.4027237354085571
496.0,35.49215070643642,39.89874411302983,-0.007849293563580773,0.39874411302982793
497.0,35.80825242718446,39.452265372168284,0.30825242718446333,-0.04773462783171567
498.0,35.7976,39.6816,0.29760000000000275,0.1816000000000031
499.0,35.56295694557271,39.247766043866775,0.06295694557270792,-0.2522339561332245
500.0,35.36515912897823,39.13986599664992,-0.13484087102177256,-0.3601340033500833
501.0,35.54601226993865,39.646801051709026,0.04601226993865026,0.14680105170902635
502.0,35.5856313497823,39.81349782293179,0.0856313497822967,0.31349782293178663
503.0,35.18979151689432,39.32638389647735,-0.31020848310568283,-0.17361610352264734
504.0,35.18481848184818,39.647689768976896,-0.3151815181518174,0.14768976897689612
505.0,35.55265374894692,39.67144060657119,0.05265374894692343,0.17144060657118843
506.0,35.16823104693141,39.16462093862816,-0.33176895306858967,-0.3353790613718388
507.0,43.40561896400351,40.091308165057065,-0.09438103599649139,0.5913081650570646
508.0,34.65705614567526,39.67223065250379,-0.8429438543247372,0.17223065250379221
509.0,35.562746645619576,39.279400157853196,0.06274664561957621,-0.22059984214680384
510.0,35.55938037865749,39.3631669535284,0.05938037865748669,-0.136833046471601
511.0,35.769620253164554,39.45232067510548,0.26962025316455396,-0.047679324894517094
512.0,43.11493288590604,39.90771812080537,-0.3850671140939568,0.4077181208053702
513.0,34.94070512820513,39.47035256410256,-0.5592948717948687,-0.0296474358974379
514.0,43.67977528089887,39.51123595505618,0.1797752808988733,0.011235955056179137
515.0,43.93144815766924,39.06598114824336,0.4314481576692373,-0.43401885175664034
516.0,43.204032258064515,39.30806451612903,-0.2959677419354847,-0.1919354838709708
517.0,44.08497246262785,38.876475216365066,0.584972462627853,-0.6235247836349345
518.0,43.77308294209703,39.5735524256651,0.27308294209702666,0.07355242566509901
519.0,35.810135135135134,39.69121621621622,0.310135135135134,0.19121621621621898
520.0,34.52444794952682,38.98422712933754,-0.9755520504731834,-0.5157728706624596
521.0,43.13168724279836,39.80411522633745,-0.36831275720164314,0.30411522633745136
522.0,34.96083333333333,40.01,-0.5391666666666666,0.509999999999998
523.0,43.69439868204283,39.78500823723229,0.19439868204283073,0.2850082372322902
524.0,43.05983606557377,39.14098360655738,-0.4401639344262307,-0.3590163934426229
525.0,43.39355385920271,39.03392705682782,-0.10644614079728854,-0.46607294317217907
526.0,43.128847530422334,39.6284896206156,-0.371152469577666,0.12848962061560343
527.0,43.721203228173145,39.234042553191486,0.2212032281731453,-0.26595744680851396
528.0,35.41731066460587,39.190108191653785,-0.0826893353941287,-0.3098918083462152
529.0,43.57421087978509,39.65345869711216,0.07421087978509178,0.15345869711215698
530.0,35.66451091350041,38.91915925626516,0.1645109135004077,-0.5808407437348393
531.0,43.67244224422442,39.631188118811885,0.17244224422442045,0.13118811881188464
532.0,35.326406926406925,40.103896103896105,-0.17359307359307508,0.6038961038961048
533.0,43.27954360228199,39.971475142624286,-0.22045639771801007,0.4714751426242856
534.0,43.95966514459665,38.79223744292238,0.45966514459664864,-0.707762557077622
535.0,43.48692307692308,39.72076923076923,-0.013076923076923208,0.2207692307692284
536.0,35.0359477124183,39.20261437908497,-0.46405228758170125,-0.29738562091502985
537.0,43.47801302931596,39.986970684039086,-0.021986970684039875,0.48697068403908617
538.0,43.69969512195122,39.35213414634146,0.19969512195122263,-0.1478658536585371
539.0,43.02922940655447,39.454384410983174,-0.4707705934455291,-0.045615589016826164
540.0,35.602409638554214,39.622253720765414,0.1024096385542137,0.12225372076541419
541.0,43.679245283018865,39.62028301886792,0.1792452830188651,0.12028301886792292
542.0,35.620273531777954,39.45132743362832,0.12027353177795419,-0.04867256637167827
543.0,35.127606338615514,39.164303586321935,-0.3723936613844856,-0.3356964136780647
544.0,35.14157851912124,39.593165174938974,-0.3584214808787607,0.09316517493897436
545.0,35.335559265442406,39.56093489148581,-0.16444073455759423,0.06093489148580744
546.0,43.77450980392157,39.69532428355958,0.27450980392156765,0.19532428355957876
547.0,34.97403685092127,39.59463986599665,-0.5259631490787271,0.09463986599664764
548.0,35.405492730210014,39.16074313408724,-0.09450726978998603,-0.33925686591275905
549.0,43.6943744752309,38.86481947942905,0.19437447523090157,-0.6351805205709482
550.0,42.95611814345992,39.17130801687764,-0.5438818565400823,-0.32869198312236136
551.0,35.423817863397545,39.23642732049037,-0.07618213660245488,-0.2635726795096289
552.0,36.05540897097625,39.78803869832893,0.5554089709762522,0.2880386983289327
553.0,35.68518518518518,39.841750841750844,0.18518518518518334,0.34175084175084436
554.0,36.05368098159509,40.11579754601227,0.5536809815950932,0.6157975460122671
555.0,43.39195100612424,39.5660542432196,-0.10804899387576228,0.06605424321959674
556.0,35.58173784977909,39.72164948453608,0.08173784977908838,0.2216494845360799
557.0,35.016717325227965,39.27431610942249,-0.4832826747720347,-0.22568389057750693
558.0,43.70694087403599,40.32133676092545,0.20694087403599326,0.8213367609254476
559.0,43.33756534727409,39.454817027632565,-0.1624346527259135,-0.04518297236743507
560.0,43.80647985989492,40.190893169877405,0.306479859894921,0.6908931698774055
561.0,43.758339510748705,39.37138621200889,0.258339510748705,-0.12861378799110668
562.0,35.683846153846154,39.497692307692304,0.18384615384615444,-0.0023076923076956746
563.0,35.13016095171449,39.92092372288314,-0.36983904828551317,0.4209237228831384
564.0,43.788203753351205,39.40482573726541,0.28820375335120474,-0.09517426273458796
565.0,43.31905126243305,40.08951798010712,-0.1809487375669505,0.589517980107118
566.0,43.70299309286263,39.04834996162702,0.20299309286262712,-0.451650038372982
567.0,43.97061442564559,39.45235975066785,0.47061442564559286,-0.04764024933214728
568.0,43.79295154185022,39.62555066079295,0.292951541850222,0.1255506607929533
569.0,43.49107142857143,39.53199404761905,-0.008928571428569398,0.031994047619051
570.0,35.5390015600624,39.48985959438377,0.03900156006240252,-0.010140405616226644
571.0,43.072094995759116,39.18066157760814,-0.42790500424088407,-0.3193384223918585
572.0,35.74047039740471,39.7875101378751,0.24047039740470666,0.2875101378751026
573.0,35.601741884402216,39.96516231195566,0.10174188440221599,0.46516231195565894
574.0,43.732097725358045,39.945240101095195,0.23209772535804518,0.4452401010951945
575.0,35.72648083623693,39.721254355400696,0.22648083623693083,0.2212543554006956
576.0,44.01298701298701,40.32987012987013,0.5129870129870113,0.8298701298701303
577.0,43.16025137470542,39.51924587588374,-0.3397486252945825,0.019245875883740382
578.0,43.62765957446808,39.840425531914896,0.1276595744680833,0.3404255319148959
579.0,35.69236471460341,39.381022979985175,0.1923647146034071,-0.11897702001482457
580.0,35.598827470686764,39.6608040201005,0.09882747068676423,0.16080402010049966
581.0,43.2375189107413,39.122541603630864,-0.2624810892586993,-0.3774583963691356
582.0,43.8125,39.40512048192771,0.3125,-0.09487951807228967
583.0,43.5551867219917,39.57344398340249,0.055186721991702825,0.07344398340249114
584.0,43.61971830985915,39.499629355077836,0.11971830985915233,-0.00037064492216387634
585.0,43.80885780885781,39.97047397047397,0.3088578088578089,0.470473970473968
586.0,42.87181409295352,39.22188905547226,-0.628185907046479,-0.27811094452773943
587.0,35.325655281969816,39.625893566322475,-0.17434471803018425,0.12589356632247473
588.0,43.210985178727114,39.3129904097646,-0.289014821272886,-0.1870095902353981
589.0,43.10420315236427,40.126094570928196,-0.3957968476357294,0.6260945709281955
590.0,35.682539682539684,39.61666666666667,0.18253968253968367,0.11666666666666714
591.0,43.346820809248555,39.21717588769612,-0.1531791907514446,-0.28282411230387794
592.0,35.52051488334674,39.82783588093323,0.020514883346741897,0.3278358809332289
593.0,43.65162907268171,38.63074352548037,0.15162907268170756,-0.8692564745196307
594.0,35.899317406143346,38.968430034129696,0.39931740614334643,-0.5315699658703039
595.0,42.87876182287188,39.75580395528805,-0.6212381771281201,0.25580395528805155
596.0,34.87585681645088,39.686214775323684,-0.6241431835491227,0.18621477532368402
597.0,43.17122186495177,39.858520900321544,-0.32877813504823195,0.35852090032154393
598.0,35.401769911504424,39.76814159292035,-0.09823008849557624,0.268141592920351
599.0,35.286867204695525,39.08070432868672,-0.2131327953044746,-0.4192956713132787
