x_over_sigma,two_source_signal,single_gaussian_fit,residual
-1.0715307582260376,0.6587816144016956,0.7000646911546928,-0.04128307675299725
-1.051502145922747,0.6472463214724072,0.701883829808978,-0.05463750833657077
-1.0314735336194563,0.6357170413636188,0.7036732391585454,-0.06795619779492656
-1.0114449213161656,0.6242053939817905,0.705432667953486,-0.08122727397169549
-0.9914163090128758,0.6127228758491913,0.7071618687189685,-0.0944389928697772
-0.9713876967095851,0.6012808484307836,0.7088605978132073,-0.10757974938242376
-0.9513590844062945,0.5898905270120804,0.7105286154846349,-0.12063808847255442
-0.9313304721030047,0.5785629701381181,0.7121656859282589,-0.13360271579014082
-0.911301859799714,0.567309069621487,0.7137715773411875,-0.14646250771970049
-0.8912732474964233,0.5561395411251533,0.7153460619773001,-0.15920652085214682
-0.8712446351931327,0.5450649153235961,0.7168889162010518,-0.17182400087745564
-0.8512160228898429,0.5340955296436382,0.7183999205403878,-0.18430439089674966
-0.8311874105865522,0.5232415205842019,0.7198788597387547,-0.19663733915455273
-0.8111587982832615,0.5125128166121431,0.7213255228061878,-0.20881270619404468
-0.7911301859799718,0.5019191316292593,0.7227397030694606,-0.22082057144020129
-0.7711015736766811,0.4914699590035976,0.7241211982212783,-0.23265123921768072
-0.7510729613733904,0.4811745661562683,0.7254698103684977,-0.24429524421222937
-0.7310443490700997,0.4710419896931076,0.7267853460793607,-0.2557433563862531
-0.71101573676681,0.4610810310687793,0.7280676164297224,-0.2669865853609431
-0.6909871244635193,0.45130025276920643,0.7293164370482597,-0.2780161842790532
-0.6709585121602286,0.4417079749966373,0.7305316281606457,-0.2888236531640084
-0.6509298998569388,0.43231227284013424,0.7317130146326741,-0.2994007417925399
-0.6309012875536482,0.42312097391288295,0.7328604260123202,-0.3097394520994372
-0.6108726752503575,0.41414165643642303,0.7339736965707224,-0.3198320401342994
-0.5908440629470668,0.4053816477506985,0.7350526653420736,-0.32967101759137507
-0.570815450643777,0.39684802322776525,0.7360971761624053,-0.3392491529346401
-0.5507868383404864,0.38854760556601886,0.7371070777072554,-0.3485594721412365
-0.5307582260371957,0.38048696444097285,0.738082223528202,-0.3575952590872291
-0.5107296137339059,0.37267241648788096,0.7390224720882563,-0.36635005560037537
-0.49070100143061524,0.3651100255909041,0.7399276867960991,-0.374817661205195
-0.47067238912732456,0.3578056034530433,0.7407977360391489,-0.3829921325861056
-0.4506437768240348,0.35076471042069635,0.7416324932154537,-0.3908677827947573
